"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","cluster"
-0.896198683394832,5.18839016012814,3.62211238128721,-0.0955714821066039,-1.05096314769182,-5.66426512496519,-2.39216224014405,1.52011075851389,1.56166412740146,-7.56797479951517,0.356699119999137,0.103059876140943,-1.40894623782187,-1.32160564452379,-1.3733281939377,-2.27187456294152,-1.50056445901697,-3.196819628569,-1.25221993437164,-1.7942055967246,1.71671654083072,-0.488172687228036,0.141624642687712,0.649135714367142,-0.148856051814159,1.66000856167188,-0.100857668920846,-0.15260075494601,0.014584062103627,-0.001184161214234,"3"
0.453592643718239,2.84278991135692,2.0375919727771,1.87951629648525,-0.543313110756078,-1.02906596762097,-1.54366069957758,-0.589022757880248,-0.270406092256067,-0.287289390221665,-0.0865591312588095,0.00117227576492951,-0.169285539125724,-0.289790148076464,0.522080729358354,1.65069503240962,-2.12056019479615,-0.69568055733512,0.0702547106147886,1.98275138404832,1.32293437389508,2.07723209252368,0.266917951194045,0.782953586545248,1.16341413809098,1.20342047008207,-0.869850136027935,0.0920246411267718,0.0131899872729251,-0.0159465467877348,"3"
-1.83107874824922,-1.54797863742354,-0.249571130830389,-0.272230871512344,-1.01993769254191,0.688203557277467,0.368849637244802,0.14872264387142,0.505537137457074,-0.255660445686071,0.0179772158531796,0.0102103219314347,0.0998022841969824,0.136104565363353,-0.337020551548849,-0.00436130510791478,-0.33054132540134,0.010188354343417,-0.176416873931133,0.271038738222241,0.514075857694628,0.182004662203279,0.0970144498421476,-0.00464005278013567,0.11530199725234,-0.133720056764944,-0.00703990227886742,-0.0751108627058029,-0.00283813844673097,-0.00360353865672237,"2"
-3.22873056247262,-0.877610217183154,1.31249946579149,1.02051414807117,0.539365866762045,-0.205328998000113,-0.998377523460627,-2.76238992375898,-0.867354924928418,0.0260944920119392,0.0544957404303527,-0.0170255863836503,-0.0137748806392532,-0.144577983551867,0.769902227542212,-0.667318987081238,0.599494540967206,-0.892794921500673,-0.232724573739944,0.139335210966243,0.0466212443438817,0.896552397685484,-0.163923727743836,-0.307089527637851,-0.281854100949979,-0.489165591299829,0.0788399203276832,0.00138282642110345,-0.00276937089252718,3.44786779145962e-05,"2"
-3.22873056247262,-0.877610217183154,1.31249946579149,1.02051414807117,0.539365866762045,-0.205328998000113,-0.998377523460627,-2.76238992375898,-0.867354924928418,0.0260944920119392,0.0544957404303527,-0.0170255863836503,-0.0137748806392532,-0.144577983551867,0.769902227542212,-0.667318987081238,0.599494540967206,-0.892794921500673,-0.232724573739944,0.139335210966243,0.0466212443438817,0.896552397685484,-0.163923727743836,-0.307089527637851,-0.281854100949979,-0.489165591299829,0.0788399203276832,0.00138282642110345,-0.00276937089252718,3.44786779145962e-05,"2"
-3.22873056247262,-0.877610217183154,1.31249946579149,1.02051414807117,0.539365866762045,-0.205328998000113,-0.998377523460627,-2.76238992375898,-0.867354924928418,0.0260944920119392,0.0544957404303527,-0.0170255863836503,-0.0137748806392532,-0.144577983551867,0.769902227542212,-0.667318987081238,0.599494540967206,-0.892794921500673,-0.232724573739944,0.139335210966243,0.0466212443438817,0.896552397685484,-0.163923727743836,-0.307089527637851,-0.281854100949979,-0.489165591299829,0.0788399203276832,0.00138282642110345,-0.00276937089252718,3.44786779145962e-05,"2"
-3.22873056247262,-0.877610217183154,1.31249946579149,1.02051414807117,0.539365866762045,-0.205328998000113,-0.998377523460627,-2.76238992375898,-0.867354924928418,0.0260944920119392,0.0544957404303527,-0.0170255863836503,-0.0137748806392532,-0.144577983551867,0.769902227542212,-0.667318987081238,0.599494540967206,-0.892794921500673,-0.232724573739944,0.139335210966243,0.0466212443438817,0.896552397685484,-0.163923727743836,-0.307089527637851,-0.281854100949979,-0.489165591299829,0.0788399203276832,0.00138282642110345,-0.00276937089252718,3.44786779145962e-05,"2"
-3.22873056247262,-0.877610217183154,1.31249946579149,1.02051414807117,0.539365866762045,-0.205328998000113,-0.998377523460627,-2.76238992375898,-0.867354924928418,0.0260944920119392,0.0544957404303527,-0.0170255863836503,-0.0137748806392532,-0.144577983551867,0.769902227542212,-0.667318987081238,0.599494540967206,-0.892794921500673,-0.232724573739944,0.139335210966243,0.0466212443438817,0.896552397685484,-0.163923727743836,-0.307089527637851,-0.281854100949979,-0.489165591299829,0.0788399203276832,0.00138282642110345,-0.00276937089252718,3.44786779145962e-05,"2"
-3.83658999771197,0.617074306139066,4.01605748078968,-0.313517221436778,0.732776683253351,-0.160495639430815,-0.463102307532415,-3.89987633326557,0.476363166931381,-1.21780640633463,0.0966745269392313,-0.0260907730314558,0.60974548436262,0.17199503512197,0.136529997039073,-1.98637305004969,1.30349120742097,5.64781318772573,0.731674845999315,1.60701452282656,-2.20165139982568,1.1699381888809,3.25751216430672,-0.571087882841622,-0.196841195457603,-0.691238471344533,0.15488923407518,0.125338647682331,-0.0153811885345858,0.0118183317121531,"4"
-3.22873056247262,-0.877610217183154,1.31249946579149,1.02051414807117,0.539365866762045,-0.205328998000113,-0.998377523460627,-2.76238992375898,-0.867354924928418,0.0260944920119392,0.0544957404303527,-0.0170255863836503,-0.0137748806392532,-0.144577983551867,0.769902227542212,-0.667318987081238,0.599494540967206,-0.892794921500673,-0.232724573739944,0.139335210966243,0.0466212443438817,0.896552397685484,-0.163923727743836,-0.307089527637851,-0.281854100949979,-0.489165591299829,0.0788399203276832,0.00138282642110345,-0.00276937089252718,3.44786779145962e-05,"2"
